Time (GMT);Link;Website : subject;Website : member name
13/04/2010 05:47;"https://forums.liveatc.net/index.php?action=dlattach;topic=7480.0;attach=3623";It can be so hard to leave JFK. ;rekno13 
08/04/2010 23:13;"https://forums.liveatc.net/index.php?action=dlattach;topic=7461.0;attach=3606";"Shoe Fire Broadcasts: ""here we go again"" ";uplink 
07/04/2010 02:41;"https://forums.liveatc.net/index.php?action=dlattach;topic=7450.0;attach=3596";Re: Disoriented PA-28 pilot lands off airport at KSDF ;toeknee25 
07/04/2010 02:18;"https://forums.liveatc.net/index.php?action=dlattach;topic=7450.0;attach=3593";Disoriented PA-28 pilot lands off airport at KSDF ;Patt5735 
05/04/2010 17:14;"https://forums.liveatc.net/index.php?action=dlattach;topic=7446.0;attach=3589";Re: Easter earthquake in Baja ;rationaljeff 
04/04/2010 11:17;"https://forums.liveatc.net/index.php?action=dlattach;topic=7444.0;attach=3582";Who can hear what the pilot said? ;guohui 
03/04/2010 06:25;"https://forums.liveatc.net/index.php?action=dlattach;topic=7438.0;attach=3580";LA, Cactus 45... Are You in a Good Mood This Morning? ;lajim 
02/04/2010 15:21;"https://forums.liveatc.net/index.php?action=dlattach;topic=7430.0;attach=3579";Air Force One Landing at KCLT 4/2/2010 ;computerman0219 
02/04/2010 04:36;"https://forums.liveatc.net/index.php?action=dlattach;topic=7427.0;attach=3578";Laser shined at planes leaving KMKE April 1, 2010 ;greenfieldwi 
01/04/2010 23:14;"https://forums.liveatc.net/index.php?action=dlattach;topic=7426.0;attach=3577";AAL178 - pos. engine fire at SFO ;cptbrw 
01/04/2010 18:51;"https://forums.liveatc.net/index.php?action=dlattach;topic=7424.0;attach=3568";AAL 1392 70kt overtake on landing ;toeknee25 
01/04/2010 17:19;"https://forums.liveatc.net/index.php?action=dlattach;topic=7421.0;attach=3567";Can anybody help me to figure out what the two pilots say in the transmittion.  ;guohui 
31/03/2010 17:21;"https://forums.liveatc.net/index.php?action=dlattach;topic=7413.0;attach=3563";Re: Near Miss @ KSFO - We Need to Talk! (w/OAK Ctr) ;rationaljeff 
31/03/2010 16:00;"https://forums.liveatc.net/index.php?action=dlattach;topic=7416.0;attach=3562";NORTH ATLANTIC TRAFFIC 1985 ;teebee 
31/03/2010 01:59;"https://forums.liveatc.net/index.php?action=dlattach;topic=7413.0;attach=3554";Near Miss @ KSFO - We Need to Talk! (w/OAK Ctr) ;kahuna 
31/03/2010 01:35;"https://forums.liveatc.net/index.php?action=dlattach;topic=7412.0;attach=3553";Near Miss / Thank You ;captkel 
31/03/2010 00:04;"https://forums.liveatc.net/index.php?action=dlattach;topic=7411.0;attach=3552";Near Miss @ KSFO - We Need to Talk! ;ect76 
30/03/2010 19:15;"https://forums.liveatc.net/index.php?action=dlattach;topic=7408.0;attach=3551";N6913Z Malibu Crash in Roanoke ;gillmores 
30/03/2010 10:44;"https://forums.liveatc.net/index.php?action=dlattach;topic=7405.0;attach=3547";QFA5 Emergency 30th March ;stevenb12 
29/03/2010 22:44;"https://forums.liveatc.net/index.php?action=dlattach;topic=7403.0;attach=3544";Tail strike at JFK ;Hollis 
27/03/2010 16:54;"https://forums.liveatc.net/index.php?action=dlattach;topic=7388.0;attach=3531";Re: Flint (FNT) Tower Fire - unedited ;StuSEL11 
26/03/2010 20:40;"https://forums.liveatc.net/index.php?action=dlattach;topic=7388.0;attach=3529";Flint (FNT) Tower Fire - shortened audio clip ;StuSEL11 
24/03/2010 22:42;"https://forums.liveatc.net/index.php?action=dlattach;topic=7379.0;attach=3523";"KWHP:""TV7 listen up"",""you gotta be kiddin"". Just another day at Whiteman Class D ";uplink 
24/03/2010 17:46;"https://forums.liveatc.net/index.php?action=dlattach;topic=7365.0;attach=3519";Re: AA2363 - Pressurization problem 3-21-10 ;joeyb747 
24/03/2010 13:21;"https://forums.liveatc.net/index.php?action=dlattach;topic=7365.0;attach=3518";Re: AA2363 - Pressurization problem 3-21-10 ;joeyb747 
19/03/2010 01:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=7354.0;attach=3502";Pilots having fun at KBOS ;Hollis 
17/03/2010 00:28;"https://forums.liveatc.net/index.php?action=dlattach;topic=7343.0;attach=3498";Re: JBU916 @ JFK ;joeyb747 
16/03/2010 02:37;"https://forums.liveatc.net/index.php?action=dlattach;topic=7338.0;attach=3493";Jetlink 5685 Has Rough Ride Into KORD ;joeyb747 
16/03/2010 02:37;"https://forums.liveatc.net/index.php?action=dlattach;topic=7338.0;attach=3494";Jetlink 5685 Has Rough Ride Into KORD ;joeyb747 
15/03/2010 02:37;"https://forums.liveatc.net/index.php?action=dlattach;topic=7335.0;attach=3491";KBOS wind shear go arounds ;Hollis 
15/03/2010 01:32;"https://forums.liveatc.net/index.php?action=dlattach;topic=7333.0;attach=3490";"a ""sporty"" afternoon at JFK ";cptbrw 
14/03/2010 22:48;"https://forums.liveatc.net/index.php?action=dlattach;topic=7332.0;attach=3486";A Day in the Life of HAL47 - PDC issues and a shattered windshield - Return back ;SQK7700 
14/03/2010 15:48;"https://forums.liveatc.net/index.php?action=dlattach;topic=7320.0;attach=3483";Re: UAL942 B763 KORD-LFPG Turns Back ;joeyb747 
14/03/2010 15:48;"https://forums.liveatc.net/index.php?action=dlattach;topic=7320.0;attach=3484";Re: UAL942 B763 KORD-LFPG Turns Back ;joeyb747 
14/03/2010 06:23;"https://forums.liveatc.net/index.php?action=dlattach;topic=7326.0;attach=3470";AAL1092 Diverted KLAS ;Fryy 
13/03/2010 23:18;"https://forums.liveatc.net/index.php?action=dlattach;topic=7324.0;attach=3469";JFK's Shattered Wind Equipment ;Pilot3033 
13/03/2010 21:49;"https://forums.liveatc.net/index.php?action=dlattach;topic=7323.0;attach=3468";Aeromexico go around at JFK 3/13/10 ;rationaljeff 
12/03/2010 21:22;"https://forums.liveatc.net/index.php?action=dlattach;topic=7319.0;attach=3462";American Airlines MD-82 Bird Strike At KORD ;joeyb747 
12/03/2010 21:22;"https://forums.liveatc.net/index.php?action=dlattach;topic=7319.0;attach=3463";American Airlines MD-82 Bird Strike At KORD ;joeyb747 
11/03/2010 16:48;"https://forums.liveatc.net/index.php?action=dlattach;topic=7309.0;attach=3454";Cactus1101 Bird Strike KROC 3-11-10 ;speedotann 
09/03/2010 22:17;"https://forums.liveatc.net/index.php?action=dlattach;topic=7298.0;attach=3439";Direct Where? United 270 KSNA 3-9-10 ;speedotann 
09/03/2010 03:22;"https://forums.liveatc.net/index.php?action=dlattach;topic=7293.0;attach=3432";Have Fun Killing The Rabbit (KJFK) ;ttesting123t 
07/03/2010 18:59;"https://forums.liveatc.net/index.php?action=dlattach;topic=7288.0;attach=3427";Just another evening with Boston John ;fgalaz208 
07/03/2010 01:28;"https://forums.liveatc.net/index.php?action=dlattach;topic=7285.0;attach=3424";Re: CM804  PTY &gt, JFK  ;joeyb747 
06/03/2010 05:17;"https://forums.liveatc.net/index.php?action=dlattach;topic=7281.0;attach=3420";Space Shuttle Comms - Approach to Edwards AFB ;lajim 
06/03/2010 01:55;"https://forums.liveatc.net/index.php?action=dlattach;topic=7277.0;attach=3417";United 769 Diverts To KBUF With Fire In Lav ;joeyb747 
05/03/2010 02:18;"https://forums.liveatc.net/index.php?action=dlattach;topic=7259.0;attach=3403";Re: Captain C.B. Sully Sullenberger to Retire From US Airways - Last Flight Audio ;joeyb747 
05/03/2010 01:14;"https://forums.liveatc.net/index.php?action=dlattach;topic=7252.0;attach=3402";Re: Controller in trouble for letting child direct air traffic at Kennedy Airport ;b757lvr 
03/03/2010 21:20;"https://forums.liveatc.net/index.php?action=dlattach;topic=7260.0;attach=3393";Spirit Landing with Eyes closed!! ;peepsnet 
03/03/2010 21:02;"https://forums.liveatc.net/index.php?action=dlattach;topic=7259.0;attach=3392";Captain C.B. Sully Sullenberger to Retire From US Airways - Last Flight Audio ;peepsnet 
03/03/2010 20:10;"https://forums.liveatc.net/index.php?action=dlattach;topic=7254.0;attach=3389";Re: anyone know whos kid that was at jfk tower today?  what a joke ;Hollis 
28/02/2010 02:50;"https://forums.liveatc.net/index.php?action=dlattach;topic=7236.0;attach=3381";Hot Mic on MMMX Approach ;Himerzi 
28/02/2010 02:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=7235.0;attach=3379";American 89 Heavy Goes Around At KORD With Flap/Slat Problem ;joeyb747 
28/02/2010 02:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=7235.0;attach=3380";American 89 Heavy Goes Around At KORD With Flap/Slat Problem ;joeyb747 
28/02/2010 00:48;"https://forums.liveatc.net/index.php?action=dlattach;topic=7234.0;attach=3376";British Airway B747-400 Diverts To CYWG Medical Emergency ;joeyb747 
27/02/2010 01:18;"https://forums.liveatc.net/index.php?action=dlattach;topic=7227.0;attach=3373";Re: DAL1281 doing crossword puzzle in bad weather at KBUF 02-26-10 ;joeyb747 
25/02/2010 07:30;"https://forums.liveatc.net/index.php?action=dlattach;topic=7221.0;attach=3367";Snowstorm makes things hectic at O'Hare ;Hollis 
25/02/2010 04:46;"https://forums.liveatc.net/index.php?action=dlattach;topic=7220.0;attach=3366";SkyWest 6845 and United 737 are Wing Men!! KSFO 2-24-10 ;speedotann 
24/02/2010 20:52;"https://forums.liveatc.net/index.php?action=dlattach;topic=7219.0;attach=3363";UPS 844 Heavy Near KSLC Engine Shut Down In Flight ;joeyb747 
24/02/2010 19:59;"https://forums.liveatc.net/index.php?action=dlattach;topic=7217.0;attach=3362";Controller Wants A Vacation! ;joeyb747 
24/02/2010 02:01;"https://forums.liveatc.net/index.php?action=dlattach;topic=7213.0;attach=3355";Air Canada 485 Out Of Comm ;joeyb747 
23/02/2010 22:37;"https://forums.liveatc.net/index.php?action=dlattach;topic=7212.0;attach=3352";American B772 near New York on Feb 21st 2010, burning smell ;joeyb747 
23/02/2010 01:35;"https://forums.liveatc.net/index.php?action=dlattach;topic=7205.0;attach=3350";Fishfinder ;joeyb747 
23/02/2010 01:33;"https://forums.liveatc.net/index.php?action=dlattach;topic=7180.0;attach=3349";Re: VC-43A/Air Force One headed to Vegas ;joeyb747 
22/02/2010 14:44;"https://forums.liveatc.net/index.php?action=dlattach;topic=7202.0;attach=3348";I want your job... ;SQK7700 
22/02/2010 04:38;"https://forums.liveatc.net/index.php?action=dlattach;topic=7200.0;attach=3345";Stuck Mic at KSEA ;AdamH 
21/02/2010 16:22;"https://forums.liveatc.net/index.php?action=dlattach;topic=7180.0;attach=3334";Re: VC-43A/Air Force One headed to Vegas ;joeyb747 
21/02/2010 07:50;"https://forums.liveatc.net/index.php?action=dlattach;topic=7195.0;attach=3333";Southwest 388 Go Around Wind Shear Alert KSFO Tower+Approach 2-20-10 ;speedotann 
20/02/2010 20:00;"https://forums.liveatc.net/index.php?action=dlattach;topic=7192.0;attach=3332";Jet Blue 292 September 2005 Emergency Landing at LAX ;lajim 
20/02/2010 17:13;"https://forums.liveatc.net/index.php?action=dlattach;topic=7191.0;attach=3331";Sure is quiet here - ZOA in the morning. ;SQK7700 
20/02/2010 03:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=7189.0;attach=3330";Re: A Moment with Boston John! ;Hollis 
19/02/2010 21:16;"https://forums.liveatc.net/index.php?action=dlattach;topic=7190.0;attach=3329";ZOA testing the patience of Cathay 870 pilot  ;silagi 
19/02/2010 19:03;"https://forums.liveatc.net/index.php?action=dlattach;topic=7189.0;attach=3328";A Moment with Boston John! ;Riggs 
19/02/2010 16:44;"https://forums.liveatc.net/index.php?action=dlattach;topic=7188.0;attach=3327";Delta 165 Go Around KJFK 2-19-10 ;speedotann 
19/02/2010 16:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=7187.0;attach=3326";Palo Alto Plane crash ;Hollis 
19/02/2010 03:25;"https://forums.liveatc.net/index.php?action=dlattach;topic=7180.0;attach=3325";Re: VC-43A/Air Force One headed to Vegas ;joeyb747 
18/02/2010 21:15;"https://forums.liveatc.net/index.php?action=dlattach;topic=7183.0;attach=3320";Re: Austin Plane Crash- take off on KGTU feed ;dave 
17/02/2010 16:39;"https://forums.liveatc.net/index.php?action=dlattach;topic=7158.0;attach=3319";Re: Cessna 210 Engine Emergency over So Cal ;jeffcyn 
17/02/2010 11:44;"https://forums.liveatc.net/index.php?action=dlattach;topic=7178.0;attach=3318";Southwest TCAS avoidance maneuver injures 2 cabin members on approach to KBUR ;uplink 
17/02/2010 06:58;"https://forums.liveatc.net/index.php?action=dlattach;topic=7177.0;attach=3317";LA Center Pinon Niner Niner Checking in Above FL600 ;lajim 
17/02/2010 01:36;"https://forums.liveatc.net/index.php?action=dlattach;topic=7176.0;attach=3316";New KJFK Controller? ? ? ;cptbrw 
14/02/2010 08:38;"https://forums.liveatc.net/index.php?action=dlattach;topic=7169.0;attach=3312";UAL473 Flap problems, Diverts to LAX  (3 part MP3)  KSNA+KLAX2/13/10  ;speedotann 
14/02/2010 08:38;"https://forums.liveatc.net/index.php?action=dlattach;topic=7169.0;attach=3311";UAL473 Flap problems, Diverts to LAX  (3 part MP3)  KSNA+KLAX2/13/10  ;speedotann 
14/02/2010 08:38;"https://forums.liveatc.net/index.php?action=dlattach;topic=7169.0;attach=3314";UAL473 Flap problems, Diverts to LAX  (3 part MP3)  KSNA+KLAX2/13/10  ;speedotann 
14/02/2010 00:28;"https://forums.liveatc.net/index.php?action=dlattach;topic=7167.0;attach=3308";Royal Thai AF 101 on Oakland Center ;silagi 
12/02/2010 17:01;"https://forums.liveatc.net/index.php?action=dlattach;topic=6811.0;attach=3301";Re: Marine Controller flying through our airspace so we messed with him  ;Hollis 
11/02/2010 21:55;"https://forums.liveatc.net/index.php?action=dlattach;topic=7161.0;attach=3295";An exchange with JFK Tower over the effect of deicing agent on runway ;rationaljeff 
10/02/2010 23:33;"https://forums.liveatc.net/index.php?action=dlattach;topic=7158.0;attach=3294";Cessna 210 Engine Emergency over So Cal ;uplink 
10/02/2010 17:21;"https://forums.liveatc.net/index.php?action=dlattach;topic=7154.0;attach=3292";KDPA tower shakes after 4 AM earthquake ;maredzki 
09/02/2010 14:40;"https://forums.liveatc.net/index.php?action=dlattach;topic=7149.0;attach=3290";First Airbus A380 departure from BOS ;charlieontheradio 
09/02/2010 03:53;"https://forums.liveatc.net/index.php?action=dlattach;topic=7147.0;attach=3289";JFK Unknown Vehicle Possibly Crossing 31R While JBU144 Lands ;aevins 
09/02/2010 02:15;"https://forums.liveatc.net/index.php?action=dlattach;topic=7146.0;attach=3287";Airbus 380 First Ever Arrival at Logan Airport (Boston, MA) ;dave 
09/02/2010 02:15;"https://forums.liveatc.net/index.php?action=dlattach;topic=7146.0;attach=3288";Airbus 380 First Ever Arrival at Logan Airport (Boston, MA) ;dave 
04/02/2010 03:50;"https://forums.liveatc.net/index.php?action=dlattach;topic=7130.0;attach=3250";Piper Emergency Landing KAUS ;robertl30 
01/02/2010 18:57;"https://forums.liveatc.net/index.php?action=dlattach;topic=7119.0;attach=3247";Cessna touchdown on NJ Turnpike ;rjdowling 
01/02/2010 09:59;"https://forums.liveatc.net/index.php?action=dlattach;topic=7117.0;attach=3246";KWHP: Grumman560, Please!...for the love of...turn Crosswind! ;uplink 
31/01/2010 16:50;"https://forums.liveatc.net/index.php?action=dlattach;topic=7116.0;attach=3243";Unidentified sound discussion on 134.15 Oakland Center ;SQK7700 
31/01/2010 01:14;"https://forums.liveatc.net/index.php?action=dlattach;topic=7112.0;attach=3239";50 bucks a year for Delta employees ;SQK7700 
30/01/2010 22:35;"https://forums.liveatc.net/index.php?action=dlattach;topic=7110.0;attach=3238";"Air China ""communicating "" with ATC (edited) ";airedale49 
30/01/2010 02:32;"https://forums.liveatc.net/index.php?action=dlattach;topic=7108.0;attach=3236";Fed Ex Humor ;lajim 
29/01/2010 16:31;"https://forums.liveatc.net/index.php?action=dlattach;topic=7106.0;attach=3235";"Cactus 1430 ""on the miss"" - KROC 1.28.10 ";mpallo 
28/01/2010 19:40;"https://forums.liveatc.net/index.php?action=dlattach;topic=7103.0;attach=3231";American 1669 and United 216 both go around! KSNA 1/28/10 ;speedotann 
26/01/2010 04:35;"https://forums.liveatc.net/index.php?action=dlattach;topic=7095.0;attach=3225";Tough Final Approach at LAX ;lajim 
26/01/2010 01:55;"https://forums.liveatc.net/index.php?action=dlattach;topic=7093.0;attach=3223";Mountain Wave on Climb Out from LAX ;lajim 
25/01/2010 21:11;"https://forums.liveatc.net/index.php?action=dlattach;topic=7083.0;attach=3220";Re: JFK! Whats the bottom of a super like?  ;cptkirk 
21/01/2010 21:48;"https://forums.liveatc.net/index.php?action=dlattach;topic=7069.0;attach=3211";You have not moved an inch! KSNA 1/21/10 Severe weather/high winds ;speedotann 
21/01/2010 15:09;"https://forums.liveatc.net/index.php?action=dlattach;topic=7066.0;attach=3210";KCRW: USAirways Express CRJ-200 Utilizes EMAS  ;makonyy15 
19/01/2010 23:17;"https://forums.liveatc.net/index.php?action=dlattach;topic=7061.0;attach=3204";KTVC nerd ;iceman23 
19/01/2010 07:14;"https://forums.liveatc.net/index.php?action=dlattach;topic=7056.0;attach=3203";Re: JFK 2010-01-18 Just a few interesting exchanges ;applerider 
19/01/2010 04:08;"https://forums.liveatc.net/index.php?action=dlattach;topic=7056.0;attach=3201";JFK 2010-01-18 Just a few interesting exchanges ;rekno13 
18/01/2010 03:40;"https://forums.liveatc.net/index.php?action=dlattach;topic=7053.0;attach=3199";KTVC Security Scare ;freundlt 
14/01/2010 22:50;"https://forums.liveatc.net/index.php?action=dlattach;topic=7045.0;attach=3198";Travis Rapcon Evacuation ;Fryy 
14/01/2010 00:02;"https://forums.liveatc.net/index.php?action=dlattach;topic=7041.0;attach=3197";KOXC Accident 13 Jan 2010 ;Mrbun 
12/01/2010 02:58;"https://forums.liveatc.net/index.php?action=dlattach;topic=7033.0;attach=3195";KSAW American Eagle approach - The runway is plowed and sowed. ;sup3rmunch3r 
08/01/2010 18:41;"https://forums.liveatc.net/index.php?action=dlattach;topic=7025.0;attach=3192";CHQ6049 - KBOS - Aborted Takeoff - 01/08/09 ;cwhitten 
07/01/2010 22:55;"https://forums.liveatc.net/index.php?action=dlattach;topic=7022.0;attach=3189";Jetblue 5103 Engine Vibration from lost cowl, returns to JFK ;cptkirk 
07/01/2010 22:55;"https://forums.liveatc.net/index.php?action=dlattach;topic=7022.0;attach=3190";Jetblue 5103 Engine Vibration from lost cowl, returns to JFK ;cptkirk 
07/01/2010 18:22;"https://forums.liveatc.net/index.php?action=dlattach;topic=7020.0;attach=3188";Re: United 216 Landing at LAX (Hydraulic Problems) ;cptkirk 
